#{"t_start": 1742426457.1860173, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
529.617679,200,2.858217,0.4251279777633416,False,False,[0.47439796 0.11037049 0.51986499]
188.142903,200,8.924208,1.003704950737576,False,False,[0.47412896 0.26814712 0.43213393]
186.826617,200,10.533425,1.0072119791337657,False,False,[0.38185945 0.34770839 0.41986187]
403.447478,200,16.622197,0.4836366810094176,False,False,[0.40673091 0.34845353 0.51165684]
166.288221,200,18.187073,1.0096643170219486,False,False,[0.35383198 0.30543125 0.37377595]
368.574562,200,24.271033,0.8198277023739513,False,False,[0.63862459 0.13185819 0.50209844]
375.917071,200,30.29149,0.3883945123132392,False,False,[0.3261146  0.27124893 0.33861237]
161.389651,200,31.795166,0.6231449893080377,False,False,[0.35086399 0.33869812 0.3904048 ]
330.639914,200,33.376723,0.8057439046671673,False,False,[0.34277827 0.18812248 0.43993051]
191.191009,200,39.40145,1.200161600373028,False,False,[0.48711499 0.18069729 0.55616269]
272.314433,200,41.557885,0.7056195246376917,False,False,[0.49322793 0.30209469 0.45475706]
133.891923,200,46.622646,1.2755259746670793,False,False,[0.64595137 0.37758364 0.32581429]
341.610373,200,48.193977,0.9352315277798222,False,False,[0.33575656 0.10261871 0.50025109]
228.353109,200,49.734236,1.2426811457709095,False,False,[0.39238081 0.26599243 0.49465906]
330.859261,200,55.887419,0.6709981990561636,False,False,[0.63020921 0.18334474 0.41086261]
86.542364,200,61.005212,1.1728596437799514,False,False,[0.63949727 0.32854637 0.37093958]
-10.665515,200,62.571317,1.3200898296743495,False,False,[0.35818866 0.48682132 0.36356098]
128.876692,200,68.157061,0.5233309710681066,False,False,[0.53355836 0.32880056 0.31641498]
604.838102,200,73.237463,0.7736432155332477,False,False,[0.33470113 0.16192053 0.57172027]
190.142132,200,79.335158,1.2946237202565476,False,False,[0.6169868  0.23503558 0.44474261]
37.408881,200,85.965115,1.2509450571991396,False,False,[0.57735358 0.49021009 0.30423875]
438.57222,200,92.012213,0.7281013105567998,False,False,[0.46414198 0.19753066 0.33134782]
87.351167,200,98.02549,0.97317826450457,False,False,[0.46822478 0.42134744 0.41230088]
232.511623,200,99.503899,0.8991814369692441,False,False,[0.40801491 0.27508006 0.39079584]
205.870922,200,105.520977,1.5041696562386873,False,False,[0.62551446 0.11901036 0.30001723]
279.903086,200,111.534762,0.7028432682649851,False,False,[0.39362883 0.24237352 0.47551837]
251.578153,200,113.058531,0.6639928346015642,False,False,[0.34707973 0.13830501 0.60984492]
