#{"t_start": 1742462213.8131564, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
1084.423439,200,1.319391,0.11930874992303662,False,False,[ 0.44879592 -0.07925901  0.53972998]
1418.277725,200,1.656128,0.028998138498468305,False,False,[0.44825791 0.23629424 0.36426786]
1115.622023,200,1.970816,0.11401666687048277,False,False,[0.26371891 0.39541677 0.33972374]
1311.054516,200,2.295139,0.0569833298545367,False,False,[0.31346182 0.39690707 0.52331368]
1117.103822,200,2.604006,0.06547636105456828,False,False,[0.20766396 0.3108625  0.24755189]
233.451073,62,2.783093,0.04501308469368772,True,False,[0.1522292  0.24249786 0.17722473]
1252.133437,200,3.114636,0.05706281865040857,False,False,[0.20172798 0.37739625 0.2808096 ]
573.10201,132,3.368102,0.10710240504673514,True,False,[0.18555655 0.07624497 0.37986103]
1740.198095,200,3.686787,0.04795892688985662,False,False,[0.47422999 0.06139458 0.61232538]
1387.66052,200,4.005686,0.033864436094531214,False,False,[0.48645587 0.30418938 0.40951412]
1074.272314,200,4.340269,0.08422480719309068,False,False,[0.16567594 0.19307392 0.7806804 ]
1082.376473,200,5.138221,0.08152880659934814,False,False,[ 0.42502003 -0.07823811  0.29774179]
249.199887,105,5.363879,0.27320275818449496,True,False,[ 0.17151312 -0.09476257  0.50050217]
1346.803135,200,5.680706,0.019797443840683698,False,False,[0.28476162 0.23198485 0.48931811]
1076.62154,200,6.005589,0.06041715647099463,False,False,[0.76041843 0.06668948 0.32172522]
954.736726,200,6.343068,0.07707191932549394,False,False,[0.21637732 0.67364265 0.22712196]
198.473147,61,6.518261,0.0942916476329442,True,False,[0.56711673 0.35760112 0.13282995]
814.305445,200,6.935789,0.14537999350537226,False,False,[0.16940227 0.02384106 0.64344054]
1226.927621,200,7.261077,0.04021408035228803,False,False,[0.7339736  0.17007116 0.38948521]
1195.699444,200,7.588166,0.13776342079972023,False,False,[0.18466353 0.46802418 0.48777128]
1200.560928,200,7.900411,0.05793762989433329,False,False,[0.5354328  0.11711203 0.1733118 ]
1456.513412,200,8.227345,0.029887982401611,False,False,[0.50003558 0.10855917 0.49735917]
1262.577085,200,9.043394,0.07036622505458484,False,False,[0.64528005 0.2421593  0.21226367]
1516.550751,200,9.349494,0.02508046466073839,False,False,[0.45608179 0.22003881 0.35645493]
1406.537042,200,9.71962,0.07561263052618153,False,False,[0.29614711 0.31106639 0.68595069]
1606.055039,200,10.041651,0.039372875198149956,False,False,[0.26669967 0.3849832  0.32931808]
1164.488108,200,10.426195,0.05596994840204874,False,False,[0.30588947 0.05879036 0.68751831]
1653.997832,200,10.744976,0.023339170761265987,False,False,[0.42268796 0.25415564 0.31293706]
991.575505,200,11.114144,0.09478598413567293,False,False,[0.10791179 0.62078569 0.54295834]
1450.891252,200,11.436378,0.03180686100998117,False,False,[0.53186915 0.24899406 0.3339528 ]
1167.384623,200,11.761504,0.08123187268296587,False,False,[0.16224876 0.21794926 0.4878952 ]
30.073017,34,11.915488,0.1328059356873883,True,False,[0.73918673 0.08859573 0.10134929]
103.306578,55,12.08405,0.1793733785591603,True,False,[0.43788084 0.67971587 0.21686296]
911.092851,200,12.406769,0.15848683056608465,False,False,[ 0.65722351 -0.08136616  0.38885285]
1085.305227,200,13.290007,0.1555929475730826,False,False,[0.58868986 0.38308798 0.17650897]
136.404657,52,13.460591,0.12963593074892746,True,False,[0.67459428 0.47252597 0.1712958 ]
-13.930348,34,13.607172,0.39703264564023133,True,False,[0.13774166 0.24764491 0.46919725]
1331.498761,200,13.927799,0.028261411990181774,False,False,[0.49762729 0.30787266 0.23967517]
832.305575,163,14.218534,0.08838283503604427,True,False,[0.20959641 0.04048663 0.24061085]
401.38562,109,14.451561,0.10691420576641426,True,False,[ 0.29183802 -0.04142907  0.18411302]
1225.82878,200,14.769489,0.0640361622697716,False,False,[ 0.40595676 -0.01562178  0.56956078]
355.12066,88,14.979251,0.07912684967622585,True,False,[0.75240146 0.25846732 0.14494172]
926.118893,200,15.306848,0.12166796326883607,False,False,[0.28631677 0.00594138 0.79061297]
1447.048468,200,15.627703,0.01636634355714204,False,False,[0.5904238  0.1136139  0.44322062]
1157.706157,200,15.946305,0.0862899118962629,False,False,[ 0.64089343 -0.06533085  0.26983231]
1219.17546,200,16.260302,0.06633953878839138,False,False,[ 0.5052598  -0.06140325  0.24767278]
1122.885894,200,16.58485,0.051356080160719936,False,False,[0.14416324 0.53579018 0.3215152 ]
1448.057887,200,17.392947,0.04525159792371446,False,False,[0.52353758 0.35625115 0.32867999]
1043.563695,200,17.695971,0.06376427595131197,False,False,[ 0.77318684 -0.04743413  0.22435603]
1306.209075,200,18.113051,0.05427422077168655,False,False,[0.25288007 0.51518322 0.48542325]
1821.323395,200,18.442416,0.03197789359833087,False,False,[0.29104689 0.17293607 0.71089603]
1574.314502,200,18.764593,0.020102626420110264,False,False,[0.27525725 0.11796141 0.29296115]
1330.398274,200,19.089696,0.04346187059991165,False,False,[ 0.55490944 -0.07446967  0.44546847]
1376.635745,200,19.511622,0.044803438048988786,False,False,[0.39064264 0.38169342 0.21595126]
1207.120208,200,19.829163,0.03811075196921262,False,False,[0.32299105 0.26519672 0.1809317 ]
1333.103104,200,20.148073,0.06449560898281398,False,False,[0.10920888 0.31721975 0.32884909]
1150.427985,200,20.479308,0.08947193005769634,False,False,[ 0.48538632 -0.05912291  0.26897179]
1039.795775,200,21.29814,0.08418965571787981,False,False,[0.21874873 0.3707448  0.11704536]
1382.046465,200,21.618602,0.04057324507925087,False,False,[0.46802359 0.36974009 0.18337431]
1454.258299,200,21.929273,0.032741767923084204,False,False,[0.35163594 0.24441887 0.27305981]
1387.661948,200,22.251464,0.042873878120885195,False,False,[0.40794037 0.05755886 0.2803214 ]
1403.002947,200,22.582865,0.020054960900600927,False,False,[0.58368288 0.14170999 0.54259573]
1345.367853,200,22.909363,0.046717356655245186,False,False,[0.45336902 0.0059709  0.27310975]
1226.020563,200,23.246562,0.048473943945259564,False,False,[0.47993118 0.52996096 0.20120208]
