#{"t_start": 1744808644.0542386, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
3830.130793,84,1.382692,0.01704944028380884,False,True,[ 0.44879592 -0.07925901  0.53972998]
3356.710582,55,1.587064,0.04756998102299901,False,True,[0.18707987 0.12040515 0.66463966]
5725.23673,70,1.864512,0.02615437988521958,False,True,[0.40691184 0.23117481 0.18696446]
2823.167494,61,2.083175,0.028613988966142395,False,True,[ 0.29548803 -0.07869519  0.43325515]
3853.022274,150,2.441294,0.05201412078640013,False,False,[0.12205537 0.31076679 0.18182773]
5778.927764,150,2.812171,0.16115723175822186,False,False,[0.66609639 0.28997932 0.33125585]
6954.746428,124,3.13595,0.025602588201721288,False,True,[0.48259494 0.38327635 0.51621152]
5533.817932,97,3.412865,0.026388702593604017,False,True,[0.37688129 0.09230934 0.74183028]
4827.559341,79,3.654783,0.028047031092176464,False,True,[0.45742487 0.14189572 0.41996591]
7043.788676,150,4.016525,0.054200855997764925,False,False,[0.29526909 0.5169556  0.27384819]
1916.598212,32,4.180984,0.04570417353275389,False,True,[0.2534659  0.12106199 0.12469955]
7159.97227,104,4.465648,0.03780418777964441,False,True,[0.55753354 0.13564921 0.43571707]
2821.384133,39,4.647857,0.03618379557897116,False,True,[0.24857839 0.2667337  0.24640046]
3243.659598,37,4.82198,0.012611915721467123,False,True,[0.59927386 0.22335391 0.4231075 ]
3244.160061,70,5.048346,0.03386269683389314,False,True,[0.69698244 0.39486915 0.23939288]
1010.059417,34,5.31509,0.09325041751554367,True,False,[ 0.50092841 -0.0392605   0.12011146]
4194.436313,55,5.516349,0.01392465667339335,False,True,[0.41808765 0.26988141 0.31585493]
4379.212085,150,5.89357,0.08471528060640146,False,False,[0.4518337  0.41398647 0.16584664]
723.680894,27,6.055207,0.047718388600159235,True,False,[0.17979047 0.0639298  0.1647146 ]
2079.649041,46,6.242865,0.03904758982810249,False,True,[0.57941878 0.06135463 0.56742981]
2171.707056,39,6.411905,0.03137354949183581,False,True,[0.1298164  0.23417773 0.20623536]
4658.829903,88,6.672067,0.03796569107084679,False,True,[ 0.45399836 -0.00309288  0.53218523]
5850.321313,143,7.081205,0.02447272474611574,False,True,[0.21684692 0.02877283 0.32731946]
6017.65349,150,7.433972,0.03673544391287536,False,False,[0.47205689 0.45114629 0.36157799]
5628.165638,144,7.79301,0.03151825222760902,False,True,[0.12047162 0.12319226 0.75526924]
2801.208284,65,8.011509,0.047880270250636,False,True,[0.22479134 0.26802032 0.72462039]
6132.787963,99,8.279865,0.03162878541320768,False,True,[0.60452488 0.10112313 0.27679997]
2496.258025,57,8.489103,0.04073286009574167,False,True,[0.31659375 0.64527544 0.26813277]
3519.301719,51,8.684256,0.03244268415112531,False,True,[0.23178058 0.34707247 0.27711569]
1894.846645,25,8.838783,0.022714980645806265,False,True,[0.1373204  0.17892876 0.30240031]
4452.138094,93,9.105213,0.04855002398254283,False,True,[0.53389135 0.24562334 0.16218703]
5.250994,19,9.346591,0.21589024335819615,True,False,[ 0.83137195 -0.09670667  0.11572707]
3129.162286,57,9.648816,0.025375149555627356,False,True,[0.35630423 0.53652039 0.34830197]
5508.727725,92,9.911622,0.03259816430447725,False,True,[0.3329249  0.32834581 0.55575722]
67.251323,25,10.064512,0.15973807390904188,True,False,[0.27232234 0.56562196 0.14634166]
2010.71457,41,10.245521,0.029266380846927214,False,True,[ 0.44058829 -0.03324182  0.21481403]
48.221085,17,10.382325,0.1404687322080622,True,False,[ 0.69451598 -0.04200121  0.17521437]
2622.050261,38,10.559408,0.04264780752020335,False,True,[0.25130823 0.34279639 0.60149835]
3237.094586,150,10.916794,0.07405869510284925,False,False,[0.17471029 0.68051793 0.23638479]
3583.844465,54,11.119721,0.04524373013016552,False,True,[0.47547351 0.00714924 0.68574302]
7271.248296,150,11.483884,0.07995348342465183,False,False,[0.68981767 0.30735477 0.34016457]
2178.655225,60,11.694843,0.02063333649508863,False,True,[ 0.33138972 -0.06320759  0.37623806]
2851.505222,44,11.882169,0.016461278675741278,False,True,[0.22161626 0.38179891 0.7007462 ]
1878.746439,23,12.03108,0.03372582651426659,False,True,[ 0.38128637 -0.00141957  0.21072337]
1933.670914,27,12.185801,0.028184502910796685,False,True,[0.16946844 0.17278746 0.5712359 ]
4249.433342,61,12.400635,0.01806152977536341,False,True,[0.54567651 0.03707639 0.5449369 ]
1477.287228,150,12.774569,0.1196986917516411,False,False,[ 0.1948314  -0.09774857  0.56107792]
4438.448393,93,13.038307,0.01572548631887285,False,True,[0.3392833  0.51313282 0.26121517]
2835.515315,40,13.222526,0.019569896480329824,False,True,[0.23019931 0.3686531  0.20142143]
5173.786583,150,13.573893,0.06128886234930064,False,False,[0.29524346 0.4901605  0.39543556]
1988.064963,60,13.792886,0.05717184811593375,True,False,[0.31263036 0.2253715  0.12053668]
1261.626348,39,13.96656,0.0919922305914499,True,False,[0.56473025 0.38596181 0.13896123]
3589.088049,56,14.271453,0.033019164074601356,False,True,[0.21218226 0.13338764 0.39125055]
6456.08096,150,15.361312,0.028471973490371144,False,False,[0.39127798 0.36418936 0.13622222]
3937.578127,47,15.55261,0.02205779253597367,False,True,[0.33327063 0.21875208 0.54361309]
1936.152537,34,15.725417,0.02218048639849094,False,True,[0.23811214 0.56445178 0.33604798]
1931.960421,28,15.88323,0.042024431850222754,False,True,[0.28821481 0.11978348 0.24880579]
27.312631,15,16.019267,0.0874537780160843,True,False,[0.63890862 0.24294226 0.1100533 ]
1909.912448,23,16.166694,0.02525445896251574,False,True,[0.36174056 0.13967765 0.30817344]
1245.827622,150,16.55954,0.11366721313238141,False,False,[ 0.19073135 -0.07587856  0.31716292]
6816.216411,150,16.911641,0.0765580326682847,False,False,[0.59971388 0.44446897 0.40556103]
3012.654381,64,17.130061,0.035033864815703364,False,True,[0.53123878 0.47347954 0.40687197]
6991.690131,133,17.475735,0.02017694447395929,False,True,[0.22080814 0.51677017 0.5207802 ]
5547.723803,150,17.838433,0.052212103199632875,False,False,[0.21599688 0.55688462 0.24775984]
1962.701537,36,18.016826,0.027279735898930176,False,True,[ 0.43880206 -0.09383832  0.13314323]
328.03333,24,18.169833,0.1426217635035697,True,False,[0.34409313 0.3422707  0.14761575]
1887.690768,21,18.313785,0.03423013069829032,False,True,[0.34694433 0.0031431  0.55272898]
3930.756504,71,18.540383,0.01628746630607967,False,True,[ 0.57794811 -0.03171228  0.44370557]
5706.376167,131,18.965294,0.010047756765508923,False,True,[0.37279788 0.09908831 0.15475506]
3158.188996,56,19.165441,0.024513112848398442,False,True,[0.41495937 0.42191953 0.44199683]
4236.620381,61,19.377489,0.008044926168814939,False,True,[0.51820549 0.25334625 0.24284208]
6793.230754,150,19.780415,0.06332419367153551,False,False,[ 0.51421362 -0.04865326  0.17805454]
3202.835782,150,20.182258,0.07338192944841562,False,False,[ 0.38541994 -0.02054299  0.74519998]
