#{"t_start": 1742430412.182739, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
783.572151,200,1.354248,0.4782293560931136,False,False,[0.47439796 0.11037049 0.51986499]
426.754165,200,1.696016,0.6797725422023629,False,False,[0.47412896 0.26814712 0.43213393]
404.580587,200,2.029469,0.4567354177404977,False,False,[0.38185945 0.34770839 0.41986187]
513.920093,200,2.354657,0.6328769647009161,False,False,[0.40673091 0.34845353 0.51165684]
268.001053,200,2.772948,0.9056048605775324,False,False,[0.35383198 0.30543125 0.37377595]
571.159111,200,3.073842,0.6541106979101263,False,False,[0.63862459 0.13185819 0.50209844]
343.585303,200,3.486345,0.7787333608707595,False,False,[0.3261146  0.27124893 0.33861237]
207.975406,200,3.805511,1.0868166207996028,False,False,[0.35086399 0.33869812 0.3904048 ]
406.498179,200,4.192654,0.45048580895692975,False,False,[0.34277827 0.18812248 0.43993051]
385.434577,200,4.537057,0.6580269985827327,False,False,[0.48711499 0.18069729 0.55616269]
477.682854,200,5.567936,0.6022994070501588,False,False,[0.49322793 0.30209469 0.45475706]
267.853682,200,5.885952,0.7814875328545017,False,False,[0.64595137 0.37758364 0.32581429]
431.336674,200,6.309331,0.6684827747916154,False,False,[0.33575656 0.10261871 0.50025109]
457.2773,200,6.724593,0.5240706741829552,False,False,[0.39238081 0.26599243 0.49465906]
523.141236,200,7.141926,0.3873981090571438,False,False,[0.63020921 0.18334474 0.41086261]
285.46096,200,7.475754,1.0018028185431271,False,False,[0.63949727 0.32854637 0.37093958]
204.009792,200,7.803935,0.9240585159633622,False,False,[0.35818866 0.48682132 0.36356098]
362.261193,200,8.126861,0.6553350134102797,False,False,[0.53355836 0.32880056 0.31641498]
378.301088,200,8.447955,0.5559659853997082,False,False,[0.33470113 0.16192053 0.57172027]
448.113001,200,8.767443,0.6700040010578981,False,False,[0.6169868  0.23503558 0.44474261]
263.377587,200,9.561949,0.7446427926742976,False,False,[0.57735358 0.49021009 0.30423875]
554.112894,200,9.979986,0.4069849079060188,False,False,[0.46414198 0.19753066 0.33134782]
352.650955,200,10.301993,0.5415003874152223,False,False,[0.46822478 0.42134744 0.41230088]
377.693898,200,10.606611,0.4874425572538431,False,False,[0.40801491 0.27508006 0.39079584]
570.071579,200,10.914565,0.49311687744019006,False,False,[0.62551446 0.11901036 0.30001723]
433.898674,200,11.228879,0.519463238953316,False,False,[0.39362883 0.24237352 0.47551837]
326.365499,200,11.635621,0.6382708613031421,False,False,[0.34707973 0.13830501 0.60984492]
796.53875,200,11.943666,0.30711769202177425,False,False,[0.48014628 0.20936067 0.49442271]
294.464751,200,12.248935,0.5379226100917324,False,False,[0.38503487 0.36192729 0.5103415 ]
483.980422,200,12.56104,0.36520832867945724,False,False,[0.63098563 0.13271486 0.36257516]
548.015642,200,13.566373,0.46318377432380176,False,False,[0.54513388 0.14571704 0.48420241]
384.919004,200,13.90331,0.8873111648289663,False,False,[0.49093508 0.31225577 0.55013156]
181.603142,200,14.274848,0.8720696844267132,False,False,[0.30279567 0.39719674 0.45568358]
508.400461,200,14.54674,0.3600719237602756,False,False,[0.62990622 0.42463796 0.32749907]
171.37098,200,14.698023,0.9832571833935383,False,False,[0.30625084 0.48316388 0.61482782]
233.572009,200,15.405564,0.8166187242743306,False,False,[0.41575244 0.28979219 0.60319262]
