#{"t_start": 1742430743.6146472, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
-16.062452,40,22.581531,0.6475135071544836,True,False,[0.53658041 0.14114629 0.62402306]
-46.346723,41,22.830872,0.7623840021575146,True,False,[0.30598075 0.45162838 0.41778854]
-31.148274,35,23.092299,0.7258202011038252,True,False,[0.46600441 0.17555831 0.5976715 ]
0.696232,32,23.863214,0.507138593058586,True,False,[0.66347183 0.12427901 0.35160394]
-21.596107,37,24.11866,0.6181979566855367,True,False,[0.68065728 0.24378299 0.43485101]
-7.466692,37,24.367694,0.6303054564597942,True,False,[0.61831835 0.21976252 0.52001161]
-40.2488,40,24.621631,0.7338376349408908,True,False,[0.31138746 0.31150952 0.53771292]
-26.010298,38,24.870676,0.6448898685808453,True,False,[0.35053305 0.28283575 0.47237097]
-0.535945,35,25.123801,0.5968061611389058,True,False,[0.53075594 0.23794337 0.34670208]
16.667932,41,25.287471,0.6576452934144076,True,False,[0.48933105 0.11935329 0.67192323]
-41.828809,32,25.447764,0.6697188918951305,True,False,[0.4852952  0.13215905 0.6702544 ]
9.139283,35,25.593809,0.5601803514926855,True,False,[0.48808806 0.14287614 0.33484174]
-64.810454,28,25.857936,0.8043626330836201,True,False,[0.43791478 0.3268296  0.6414148 ]
3.439149,39,26.11165,0.5807826425081053,True,False,[0.55590781 0.23580592 0.45794158]
107.649256,52,26.378017,0.45109540057895314,True,False,[0.48597113 0.16307868 0.48523984]
-8.591131,49,26.539877,0.676254476798067,True,False,[0.66685634 0.13879374 0.36699586]
-22.039718,33,26.690229,0.5285932837907615,True,False,[0.42353966 0.23691555 0.30150588]
4.100666,45,26.972181,0.4676312426607737,True,False,[0.38994764 0.26291476 0.32979694]
42.032387,41,27.148585,0.6102367125286686,True,False,[0.58993968 0.18600866 0.36567733]
-36.422999,39,27.311404,0.7477210696966435,True,False,[0.68218737 0.23789329 0.36885635]
-23.691281,31,27.467823,0.5754058312058591,True,False,[0.52278849 0.28281311 0.48682748]
-19.57182,40,27.721954,0.7117180379498359,True,False,[0.553126   0.32301054 0.54233162]
-18.948849,36,27.979634,0.6182586909294598,True,False,[0.54118532 0.1063229  0.60144532]
-38.966202,46,28.23911,0.918127760451979,True,False,[0.31687002 0.33221909 0.48042829]
-46.709508,37,28.494697,0.7399251535560455,True,False,[0.36672258 0.46568959 0.31547265]
-35.928582,40,28.747125,0.8460592287361527,True,False,[0.4694239  0.3931333  0.45798171]
28.453624,34,28.995159,0.39659824526822945,True,False,[0.59766502 0.1552065  0.35604423]
-52.899095,35,29.240707,0.8307507929409638,True,False,[0.3596453  0.39138218 0.45782366]
-13.417584,39,29.497273,0.5979900061001927,True,False,[0.55187139 0.31445967 0.48171645]
-12.509889,36,29.660801,0.5259625256105822,True,False,[0.42332157 0.34256331 0.48035052]
-22.0165,36,29.821355,0.6373296718441329,True,False,[0.50550209 0.16257474 0.6459205 ]
61.378856,50,29.990215,0.47502364051178864,True,False,[0.57977534 0.19689269 0.50383122]
18.45455,38,30.145857,0.41006421416333977,True,False,[0.69054789 0.16357549 0.3138548 ]
-29.812866,30,30.410417,0.6272583731067768,True,False,[0.44296778 0.13445625 0.56170666]
-50.517909,36,30.675761,0.8802283100957752,True,False,[0.40092398 0.41705994 0.60106061]
-41.969307,39,30.941255,0.7705423627939734,True,False,[0.35221818 0.42012    0.48702592]
-26.813997,46,31.205178,0.7981387725943291,True,False,[0.32497802 0.20087873 0.69458416]
3.753302,31,31.454274,0.39583076058176964,True,False,[0.53737693 0.18862411 0.3780575 ]
-13.366412,44,31.613172,0.6689656718495646,True,False,[0.3831223  0.17816242 0.57099849]
-14.889963,40,31.860921,0.6247450353579967,True,False,[0.48121046 0.2450276  0.52724533]
-57.849699,36,32.008068,0.8823611403558533,True,False,[0.33620823 0.46943072 0.35195649]
-61.593678,32,32.266959,0.8790066326600656,True,False,[0.38461969 0.41796116 0.52264904]
-49.797704,33,32.514996,0.8105515402378074,True,False,[0.39700114 0.37156728 0.36557795]
29.337705,34,32.764835,0.46447052972467767,True,False,[0.55332733 0.10388899 0.42857637]
-15.003845,46,33.02315,0.7267500457230293,True,False,[0.36195525 0.26748706 0.50626037]
6.49442,43,33.185269,0.4739566586171163,True,False,[0.4107575  0.22666503 0.33102669]
-46.704641,36,33.331356,0.8273709495206296,True,False,[0.30870295 0.12628259 0.69918818]
-32.759533,35,33.585899,0.7337921556590533,True,False,[0.50682049 0.3479434  0.56631565]
-22.50482,32,33.836296,0.5958232692777635,True,False,[0.58147514 0.1221462  0.60463163]
-35.377892,38,34.095442,0.6882380348213823,True,False,[0.47167677 0.43770724 0.30925428]
-24.385152,32,34.285538,0.5305300549208127,True,False,[0.43592405 0.34518219 0.47588948]
-0.10872,55,34.473504,0.5824755516693186,True,False,[0.36553367 0.11387723 0.60074541]
-22.037622,39,34.723288,0.6326675195990334,True,False,[0.60411692 0.31500975 0.4691774 ]
7.518933,35,34.99264,0.5921338199424093,True,False,[0.5004985  0.11389117 0.55233325]
26.534291,41,35.248709,0.46066476075830576,True,False,[0.67513481 0.19649763 0.3823516 ]
8.802969,41,35.409062,0.3721994898458314,True,False,[0.35830592 0.31748529 0.37237132]
-37.34675,31,35.561367,0.6125951386111087,True,False,[0.50569771 0.29460233 0.52857162]
-33.186952,42,36.346982,0.6798983805888764,True,False,[0.43688683 0.49828978 0.36985423]
129.065393,121,36.60508,0.36143977374869146,True,False,[0.66825481 0.34413367 0.32554668]
-58.673449,33,36.755449,0.8477762314800481,True,False,[0.38925226 0.35843456 0.61655062]
-25.263923,36,37.007316,0.6961387197256655,True,False,[0.66113777 0.2867498  0.38604035]
-53.692612,35,37.26454,0.8709981334311769,True,False,[0.35947505 0.39101215 0.35966093]
-50.576193,42,37.517445,0.8763335502314629,True,False,[0.5338311  0.45781507 0.44413698]
-23.028959,35,37.770311,0.6412038881647221,True,False,[0.59296939 0.30696335 0.41885644]
-20.969478,41,38.027082,0.655749621435275,True,False,[0.45680796 0.35348431 0.34068818]
0.872499,43,38.188108,0.5980440580830543,True,False,[0.49117597 0.30144075 0.44862597]
-63.798271,23,38.368151,0.8458946056604537,True,False,[0.38149175 0.21589423 0.6516175 ]
-17.724673,38,38.624456,0.65244833094335,True,False,[0.67604277 0.28539944 0.36139585]
-24.566912,35,38.878207,0.6060754991493474,True,False,[0.65546976 0.34668426 0.35692281]
-41.573835,39,39.146711,0.8131045520730444,True,False,[0.36732    0.27401798 0.62772164]
-28.994909,35,39.39788,0.6192471553171961,True,False,[0.6992679  0.35900078 0.3009727 ]
-25.326065,38,39.648873,0.6947070858175942,True,False,[0.50124994 0.220284   0.60888134]
-26.641948,34,39.901858,0.6970708459418122,True,False,[0.4329133  0.10856291 0.5880719 ]
-4.845474,52,40.162035,0.7851821653123361,True,False,[0.38780944 0.32663058 0.37218021]
-60.144792,38,40.419083,1.0709501851034382,True,False,[0.30436977 0.43888623 0.6017132 ]
23.35625,45,40.578177,0.38926906153873286,True,False,[0.37803181 0.11743399 0.3646883 ]
-18.440813,43,40.734529,0.7213501549124195,True,False,[0.30319507 0.28196068 0.34720331]
46.84496,42,40.985962,0.47124137452431547,True,False,[0.56977745 0.12139322 0.38120757]
-49.54997,36,41.140289,0.8543709079885045,True,False,[0.43730785 0.42699959 0.58558457]
8.173756,43,41.394925,0.48729028223038934,True,False,[0.61735025 0.29839222 0.3726761 ]
-48.191578,33,41.645228,0.7991461581303927,True,False,[0.44331633 0.38395199 0.58019213]
55.03805,40,41.896994,0.28587689210075856,True,False,[0.6625531  0.14245676 0.32727954]
-28.040348,41,42.065676,0.6953525139937686,True,False,[0.46263384 0.10085579 0.68388534]
67.721799,66,42.349571,0.5380761424876084,True,False,[0.37196968 0.29259155 0.51679559]
2.293188,50,42.514177,0.6241338836027192,True,False,[0.56035613 0.40117663 0.38740649]
-25.866696,40,42.67384,0.7865424472332103,True,False,[0.42859295 0.2502091  0.56772664]
-32.43702,41,42.919798,0.6192853049442705,True,False,[0.60104167 0.40506604 0.44391361]
86.247491,49,43.182832,0.5283302548126261,True,False,[0.55818251 0.16840157 0.39811652]
-41.089969,33,43.429439,0.7636861482825632,True,False,[0.39157603 0.22603421 0.59107715]
95.039653,49,43.695585,0.3164669358217133,True,False,[0.62670105 0.17667217 0.31042524]
6.699998,48,43.859107,0.5251404101248235,True,False,[0.30384908 0.465144   0.53644856]
-2.469245,38,44.011006,0.545336046794666,True,False,[0.4248364  0.1930868  0.31726356]
-28.649735,39,44.169872,0.6575980127985724,True,False,[0.58434992 0.41609947 0.42589987]
-10.334433,43,44.32571,0.6610647204189347,True,False,[0.4747344  0.10703205 0.62355754]
0.98007,47,44.587201,0.6910639583571978,True,False,[0.39361257 0.32793812 0.52179609]
-22.57885,38,44.839053,0.6554212265529541,True,False,[0.49227023 0.16295411 0.64716967]
-24.202442,33,45.092469,0.6303178286224155,True,False,[0.57895467 0.26225359 0.33733297]
34.575796,40,45.252647,0.37348409735724664,True,False,[0.30561461 0.20507324 0.52116333]
-54.697531,28,45.414463,0.7666774490196541,True,False,[0.36279966 0.34864073 0.36292362]
-8.688737,36,45.669725,0.5855830075677698,True,False,[0.53640965 0.25403889 0.3609533 ]
4.396176,37,45.920816,0.6310385126014683,True,False,[0.44836785 0.11635378 0.39792987]
-44.048244,37,46.171682,0.9660009116084313,True,False,[0.50384146 0.35641284 0.47553179]
50.94199,56,46.450419,0.5477655096369991,True,False,[0.4889544  0.30162378 0.60173334]
55.115532,50,46.620222,0.4987765120111296,True,False,[0.45917017 0.1321255  0.34483487]
2.100773,37,46.779531,0.5419018909212585,True,False,[0.41054938 0.20232699 0.4367398 ]
-27.631417,33,47.035396,0.6293931232047266,True,False,[0.55022347 0.32044972 0.36522177]
-37.560661,36,47.79811,0.6858537319005574,True,False,[0.4919977  0.41801606 0.3979154 ]
-19.389138,64,48.074429,0.6894270266107296,True,False,[0.35867328 0.14876375 0.69224662]
53.010451,52,48.243544,0.593667901977649,True,False,[0.41294198 0.19212183 0.39038007]
16.821488,40,48.404212,0.35950855300799883,True,False,[0.3125475  0.33700247 0.5405933 ]
-52.217576,38,48.555688,0.8874029635512263,True,False,[0.36328737 0.41738667 0.36050854]
-11.508809,39,48.708406,0.6289292686742345,True,False,[0.3713653  0.11310296 0.30045481]
2.871864,35,48.958359,0.5904678199073248,True,False,[0.51995276 0.16635447 0.41076007]
-37.392642,40,49.208965,0.7441781752321163,True,False,[0.35065588 0.35503808 0.54785911]
7.727334,46,49.369302,0.6145893274042254,True,False,[0.37205883 0.21371339 0.40729157]
-9.848728,48,49.534856,0.7113788634852074,True,False,[0.3934487  0.10569898 0.6501951 ]
-30.606118,31,49.689741,0.5873576511456445,True,False,[0.60633746 0.26338538 0.47526697]
1.676194,40,49.851408,0.5478924226380287,True,False,[0.55483157 0.16437044 0.46089838]
-29.785888,35,50.004139,0.6171703573172298,True,False,[0.31275719 0.1515401  0.45785857]
-1.54148,38,50.16349,0.5260332115845527,True,False,[0.50862524 0.3063106  0.44339846]
21.743857,41,50.418512,0.435391047198536,True,False,[0.53237366 0.19295348 0.31869976]
22.41775,46,50.577423,0.6353286119037203,True,False,[0.5351037  0.2100711  0.50097036]
-15.955166,45,50.740091,0.7162709749181896,True,False,[0.68847624 0.23465002 0.41872044]
-42.002388,39,50.896109,0.7912189454400628,True,False,[0.32461988 0.43208266 0.54622351]
-3.949084,32,51.044554,0.4670497069392702,True,False,[0.62765551 0.10662748 0.47478456]
-22.057593,33,51.294028,0.6698759882682991,True,False,[0.48020129 0.21131231 0.4849131 ]
-1.344777,42,51.4651,0.4741960313346086,True,False,[0.46910694 0.27509354 0.40420775]
-6.842699,41,51.628323,0.43886379809135917,True,False,[0.58971075 0.45874786 0.30625886]
82.463958,60,51.831155,0.653584809873596,True,False,[0.40980534 0.23693342 0.40746657]
-42.010743,30,51.984453,0.7168186033083698,True,False,[0.31310963 0.18364113 0.47535554]
-10.073453,36,52.1515,0.3532198044242133,True,False,[0.37051156 0.10833509 0.30646332]
-11.901433,41,52.313121,0.7630795263022143,True,False,[0.49895848 0.1707448  0.61440406]
-6.329968,31,52.568143,0.4534045837285375,True,False,[0.53691489 0.23004957 0.33057248]
-28.995879,42,52.83006,0.6874229960453153,True,False,[0.30304632 0.34911204 0.42719521]
-27.489146,36,52.995474,0.5447483274581643,True,False,[0.45273264 0.41008046 0.32068248]
-50.365686,34,53.148885,0.8625590998041481,True,False,[0.31503299 0.3618704  0.51438048]
76.878464,52,53.412963,0.5260391943551473,True,False,[0.6178607  0.26908464 0.46202226]
26.219155,39,53.574804,0.4013486102576438,True,False,[0.68812983 0.2259639  0.335049  ]
14.841846,47,53.829811,0.4971612842310053,True,False,[0.38181843 0.23151907 0.32182387]
-14.51387,39,53.988901,0.5931865604128882,True,False,[0.31281885 0.14449878 0.34594447]
-29.340104,42,54.139616,0.720302655695129,True,False,[0.59634346 0.44018669 0.41465235]
16.975911,35,54.38709,0.49518660263995085,True,False,[0.48805837 0.18520099 0.31093803]
-39.916022,48,54.641248,0.8549837057640809,True,False,[0.35067175 0.31585939 0.69577725]
-27.510398,32,54.890936,0.6413731961366032,True,False,[0.35857513 0.2262553  0.35844626]
-16.975106,32,55.142946,0.4716850837320159,True,False,[0.6947547  0.31485651 0.31226638]
36.663973,46,55.402842,0.5288329958270931,True,False,[0.65442307 0.28843996 0.42905935]
20.115115,43,55.654198,0.5619341184996253,True,False,[0.4319359  0.16741928 0.35477944]
-41.200704,36,55.907406,0.7454222046438407,True,False,[0.37764054 0.2945939  0.56126624]
-16.371933,38,56.15557,0.6355673934743055,True,False,[0.3205929  0.11502685 0.44670795]
-53.252247,35,56.4099,0.7108621374759465,True,False,[0.45774226 0.49611025 0.30446675]
5.906846,38,56.657269,0.5969507841444772,True,False,[0.56499791 0.18707718 0.48644105]
10.829535,38,56.915307,0.5046561459301345,True,False,[0.65709458 0.18232472 0.46234036]
-34.93064,43,57.167683,0.8403472403240932,True,False,[0.3258235  0.24564175 0.61061367]
-49.627671,38,57.421749,0.8557699651902481,True,False,[0.38265546 0.40134147 0.57765404]
-17.709086,41,57.674043,0.6874689089523285,True,False,[0.60463188 0.33420741 0.47814919]
-49.647646,31,57.92945,0.6297296498353306,True,False,[0.45238282 0.43271126 0.30138071]
27.007412,40,58.183931,0.5858279361445952,True,False,[0.64950334 0.14429249 0.42035671]
-29.253292,38,59.021379,0.6393457133676113,True,False,[0.4518057  0.45677594 0.36249704]
44.023132,40,59.278674,0.4838270061154296,True,False,[0.59398565 0.1503245  0.44970712]
-33.487834,35,59.527911,0.5548184372987677,True,False,[0.51551679 0.41204741 0.33695585]
-19.113966,31,59.781764,0.545793141098623,True,False,[0.55538013 0.22002673 0.50884911]
-43.661631,42,60.036958,0.7628132142936509,True,False,[0.31662718 0.42995531 0.46803922]
60.342317,42,60.214104,0.5181170472098598,True,False,[0.53324286 0.27864885 0.42695951]
10.765672,45,60.48818,0.6283480832020373,True,False,[0.3805405  0.40073323 0.32133573]
-11.465919,36,60.740986,0.5380125171568846,True,False,[0.69418643 0.28501483 0.32808583]
43.734079,39,60.99978,0.399867991516544,True,False,[0.61047725 0.19686147 0.41061294]
-54.07594,35,61.147326,0.9031270771414421,True,False,[0.37968111 0.38141895 0.58295126]
-15.041912,33,61.402443,0.4704347923433564,True,False,[0.54507486 0.26969732 0.39635821]
34.022137,47,61.563093,0.5082164366467657,True,False,[0.50744956 0.29615673 0.35551626]
12.872366,52,61.837312,0.5467227485467745,True,False,[0.5642157  0.40353271 0.35790913]
-4.040263,40,62.084635,0.6004335181136053,True,False,[0.38824592 0.11011437 0.52216094]
-31.843996,32,62.239378,0.6590826933959611,True,False,[0.33856288 0.13528098 0.47193035]
-17.590882,33,62.483101,0.544531276080983,True,False,[0.58652027 0.279022   0.41563196]
1.537515,41,62.64334,0.4774722236796373,True,False,[0.46933275 0.20840106 0.31939174]
-5.371379,33,62.79162,0.5475986740990733,True,False,[0.42401923 0.15030035 0.4521683 ]
46.347991,60,63.068465,0.6060963071539478,True,False,[0.3281661  0.18507935 0.51746841]
-36.051885,36,63.318612,0.7120642649129281,True,False,[0.49786337 0.35323977 0.47979107]
-29.321861,46,63.571733,0.7286892538660905,True,False,[0.37018037 0.24813734 0.64644   ]
12.91725,43,63.729224,0.5708474406698243,True,False,[0.57803427 0.30030342 0.52830214]
3.749985,37,63.973642,0.4497555509208523,True,False,[0.44961106 0.15298766 0.32067713]
15.03893,46,64.133571,0.6660596284535931,True,False,[0.5481943  0.12911558 0.55570402]
6.363148,47,64.291945,0.7036218222569953,True,False,[0.42215032 0.19097734 0.52198668]
-37.413522,37,64.542114,0.7311417121033846,True,False,[0.48933767 0.24967319 0.63892048]
-59.654765,40,64.796053,1.017183438673614,True,False,[0.33702148 0.45229906 0.59132056]
0.083416,46,65.061443,0.669157609085876,True,False,[0.51862063 0.15480831 0.62603828]
14.368111,34,65.208587,0.45450375004055216,True,False,[0.5504684  0.1893124  0.43660961]
-0.629875,35,65.45726,0.3701475694551056,True,False,[0.61998999 0.23345243 0.38299677]
-26.163569,43,65.612928,0.6862268926392371,True,False,[0.44560127 0.13531227 0.65598692]
64.290306,53,65.778369,0.4537369292246904,True,False,[0.63278789 0.26322939 0.47238943]
-21.568269,42,65.935523,0.6800680206363602,True,False,[0.39463899 0.36462102 0.34718844]
-52.705899,31,66.192148,0.8257251688000348,True,False,[0.43965934 0.28460953 0.62550479]
7.068638,41,66.446056,0.4883110214257021,True,False,[0.65642811 0.26880087 0.43600902]
-36.67172,36,66.700811,0.7142364161823496,True,False,[0.35598972 0.33558701 0.45740607]
-34.008708,43,66.954939,0.8451445685646806,True,False,[0.48072189 0.39303479 0.50027341]
9.014885,46,67.113781,0.5883216105750514,True,False,[0.48674005 0.36104484 0.57719855]
142.178432,95,67.332577,0.6826832793020768,True,False,[0.3192439  0.10478163 0.38762449]
140.65859,56,67.510254,0.42055651339613975,True,False,[0.51500209 0.10231236 0.40777377]
-36.677127,33,67.763871,0.7410305934060017,True,False,[0.32909301 0.26208634 0.53926075]
-30.321315,33,68.021385,0.6866267495613381,True,False,[0.37833913 0.3836496  0.30938995]
-7.49494,29,68.288091,0.43213144283565336,True,False,[0.63965978 0.18092475 0.38934081]
-52.599348,33,68.540345,0.8171342178314707,True,False,[0.32188156 0.34360241 0.4961635 ]
37.086624,49,68.804572,0.5338840081741847,True,False,[0.53902635 0.30570957 0.47686641]
-16.797023,36,68.954668,0.6004967785135892,True,False,[0.41388781 0.25712646 0.45177047]
-22.955617,35,69.202727,0.6021823063802227,True,False,[0.6368939  0.35001983 0.37837918]
15.674371,47,69.466219,0.5443640269593581,True,False,[0.54635535 0.36780561 0.41672523]
30.504742,50,69.635865,0.5262513404876308,True,False,[0.39100096 0.37462504 0.51170117]
-8.649108,39,70.318378,0.5962913424456151,True,False,[0.50954393 0.21772886 0.55280845]
