#{"t_start": 1741785564.689396, "env_id": "None"}
r,l,t,distance_to_target,collision,reached_goal,target
163.013544,100,2.071618,0.28060740459569045,False,False,[0.3 0.  0.5]
175.683529,100,2.863446,0.36350981153642925,False,False,[0.3 0.  0.5]
132.01555,94,3.616529,0.25259532522022093,True,False,[0.3 0.  0.5]
144.746703,100,4.425178,0.4797948387740267,False,False,[0.3 0.  0.5]
171.10914,100,5.211448,0.5247906274418606,False,False,[0.3 0.  0.5]
172.475707,100,6.00389,0.4294447857756055,False,False,[0.3 0.  0.5]
84.045066,84,6.758729,0.685839585370194,True,False,[0.3 0.  0.5]
145.901277,100,7.593638,0.27990153926557254,False,False,[0.3 0.  0.5]
146.122698,100,8.387714,0.4969655095336985,False,False,[0.3 0.  0.5]
153.332643,100,9.130908,0.5693392803160187,False,False,[0.3 0.  0.5]
159.57646,100,9.876042,0.6184360241172274,False,False,[0.3 0.  0.5]
48.381265,53,15.056282,0.45681680404953257,True,False,[0.3 0.  0.5]
95.892744,90,15.805228,0.6554611511337112,True,False,[0.3 0.  0.5]
116.830183,100,16.581339,0.7039004829909783,True,False,[0.3 0.  0.5]
98.347701,86,21.833878,0.5051596310987332,True,False,[0.3 0.  0.5]
167.853084,100,22.624874,0.44042304963412776,False,False,[0.3 0.  0.5]
128.330202,100,23.404472,0.57249283432942,False,False,[0.3 0.  0.5]
152.600353,100,24.177133,0.44711561339658246,False,False,[0.3 0.  0.5]
167.755913,100,24.957018,0.33449053097911574,False,False,[0.3 0.  0.5]
72.31034,77,25.712368,0.6675884647723975,True,False,[0.3 0.  0.5]
125.687183,94,26.452517,0.6134029720421762,True,False,[0.3 0.  0.5]
71.431805,63,31.618601,0.5110011957326938,True,False,[0.3 0.  0.5]
163.566571,100,33.163845,0.3438560077298871,False,False,[0.3 0.  0.5]
109.589553,94,33.911329,0.6072720723603454,True,False,[0.3 0.  0.5]
146.615585,100,34.651747,0.45855521028593443,False,False,[0.3 0.  0.5]
163.304513,100,35.42112,0.44465014094184746,False,False,[0.3 0.  0.5]
154.345709,100,36.220789,0.3855152187086618,False,False,[0.3 0.  0.5]
91.600532,81,36.95946,0.6309960433628872,True,False,[0.3 0.  0.5]
147.940894,100,37.768307,0.48952303102091127,False,False,[0.3 0.  0.5]
161.21724,100,38.551642,0.39110481733957986,False,False,[0.3 0.  0.5]
82.705729,82,39.318585,0.6149858354791358,True,False,[0.3 0.  0.5]
136.203071,100,44.650158,0.5263361419182194,False,False,[0.3 0.  0.5]
71.479555,66,45.4383,0.5960170973531298,True,False,[0.3 0.  0.5]
119.326382,99,46.263001,0.67377126937094,True,False,[0.3 0.  0.5]
111.082509,85,47.003264,0.6538283734892356,True,False,[0.3 0.  0.5]
50.479592,63,47.730032,0.6504433560377486,True,False,[0.3 0.  0.5]
92.907432,92,48.553309,0.7525984262918554,True,False,[0.3 0.  0.5]
71.652568,72,53.745209,0.4759675721369145,True,False,[0.3 0.  0.5]
156.439416,100,54.538891,0.4544907360754003,False,False,[0.3 0.  0.5]
155.001364,100,55.338586,0.5062167079753139,False,False,[0.3 0.  0.5]
82.54032,72,56.065236,0.6950236983320113,True,False,[0.3 0.  0.5]
143.591237,100,56.871431,0.5079966418871289,False,False,[0.3 0.  0.5]
155.102877,100,57.641227,0.4221025725757275,False,False,[0.3 0.  0.5]
130.994197,100,58.446211,0.632664797251581,False,False,[0.3 0.  0.5]
164.500531,100,59.899028,0.30151346045481275,False,False,[0.3 0.  0.5]
61.812911,74,60.617834,0.6806287988403593,True,False,[0.3 0.  0.5]
161.279563,100,61.393929,0.49171211961452926,False,False,[0.3 0.  0.5]
132.311617,100,62.23325,0.5728621155137615,False,False,[0.3 0.  0.5]
181.658908,100,63.040799,0.5528721730992919,False,False,[0.3 0.  0.5]
142.716542,100,68.321414,0.5608481225755972,False,False,[0.3 0.  0.5]
